CustomerID,Gender,SeniorCitizen,Tenure,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8873-TMKGR,Male,0,29,One year,Debit Card,191,5295,No
8800-JOOCF,Female,0,12,Month-to-month,UPI,840.5,9665.5,No
1469-LBJQJ,Female,0,66,Month-to-month,UPI,1052,69368.5,No
4958-XCBDQ,Male,1,35,Month-to-month,UPI,1014,34963,Yes
8337-UPOAQ,Male,1,10,Month-to-month,UPI,898,9143,Yes
0064-YIJGF,Male,0,27,Month-to-month,UPI,757.5,19290,No
2386-OWURY,Female,0,58,Month-to-month,UPI,953,58177,No
1725-IQNIY,Male,0,54,Two year,UPI,1097.5,61102,Yes
0310-VQXAM,Male,0,9,Month-to-month,Debit Card,198.5,1788,No
6598-RFFVI,Male,0,2,One year,Credit card (automatic),193,283,Yes
3453-RTHJQ,Male,0,6,Month-to-month,UPI,691,4350,No
6712-OAWRH,Female,1,26,Month-to-month,UPI,912.5,23518,Yes
6278-FEPBZ,Female,0,9,Month-to-month,Debit Card,202.5,1861.5,No
4280-DLSHD,Male,0,8,Month-to-month,Debit Card,547.5,4458.5,No
1508-DFXCU,Male,0,12,Month-to-month,UPI,814.5,9120,No
8614-VGMMV,Female,0,15,Month-to-month,UPI,491,6795.5,Yes
7868-BGSZA,Male,0,43,One year,UPI,802,35816,No
2800-QQUSO,Male,0,42,Month-to-month,UPI,1003,42229.5,No
2930-UOTMB,Female,0,31,Month-to-month,Credit card (automatic),652.5,19943,Yes
7973-DZRKH,Female,0,66,Two year,Credit card (automatic),909.5,59300.5,No
5914-DVBWJ,Female,1,18,Month-to-month,UPI,854.5,15058.5,Yes
7698-YFGEZ,Male,0,1,Month-to-month,Debit Card,200,200,No
2533-QVMSK,Male,0,61,Two year,UPI,941,56383,Yes
9773-PEQBZ,Male,0,10,Month-to-month,UPI,798.5,7972.5,No
8644-XLFBW,Male,1,1,Month-to-month,UPI,716.5,716.5,Yes
0650-BWOZN,Female,1,18,Month-to-month,UPI,735.5,13594.5,No
8625-AZYZY,Male,0,24,Month-to-month,UPI,1046.5,25424.5,Yes
7785-RDVIG,Female,0,3,Month-to-month,Debit Card,193,547,No
9602-WCXPI,Male,0,50,One year,Credit card (automatic),201.5,9890.5,No
2903-YYTBW,Male,0,1,Month-to-month,UPI,445.5,445.5,No
3620-MWJNE,Male,0,2,Month-to-month,Debit Card,544.5,873,No
8573-JGCZW,Male,0,17,One year,UPI,196.5,3515.5,No
6837-HAEVO,Male,0,69,Two year,UPI,1050,72977.5,No
6701-YVNQG,Male,0,72,Two year,Credit card (automatic),887,63017,No
9306-CPCBC,Female,0,3,Month-to-month,UPI,742.5,2103,Yes
4304-XUMGI,Male,1,50,Two year,UPI,751.5,38224.5,No
9504-YAZWB,Female,0,53,Two year,Debit Card,202.5,10484.5,No
8819-ZBYNA,Female,0,58,Two year,Credit card (automatic),1091,63936.5,No
6174-NRBTZ,Male,0,46,One year,UPI,307.5,14893,No
9481-IEBZY,Male,1,72,Month-to-month,Credit card (automatic),1129,80615,No
1833-VGRUM,Female,1,1,Month-to-month,UPI,742,742,Yes
6137-NICCO,Female,0,6,Month-to-month,Debit Card,940.5,5187.5,No
9065-ZCPQX,Male,0,72,Two year,UPI,788.5,57631.5,No
6402-EJMWF,Male,0,4,Month-to-month,Debit Card,553,2385,No
3620-EHIMZ,Female,0,52,Two year,Debit Card,193.5,10317,No
3213-VVOLG,Male,0,1,Two year,Debit Card,253.5,0,No
6870-ECSHE,Female,0,2,One year,Debit Card,204.5,348,No
8747-UDCOI,Female,0,65,Two year,UPI,193.5,13199.5,No
8374-XGEJJ,Male,1,43,Month-to-month,UPI,1010,43884,Yes
2656-TABEH,Male,0,4,Month-to-month,UPI,1002,4202,Yes
6946-LMSQS,Male,1,25,One year,UPI,890.5,21774.5,Yes
4626-OZDTJ,Female,0,51,One year,Credit card (automatic),786.5,39508.5,No
9169-BSVIN,Male,0,12,Month-to-month,UPI,747.5,8270.5,No
2325-ZUSFD,Female,0,57,One year,UPI,701,39133,Yes
8194-PEEBY,Female,0,24,One year,Debit Card,199,5335,No
6872-HXFNF,Female,0,64,One year,UPI,583.5,37564.5,No
3932-CMDTD,Female,0,4,One year,UPI,1056.5,4439,Yes
7714-YXSMB,Female,0,26,Month-to-month,UPI,1005,25999.5,No
8387-UGUSU,Female,0,15,Month-to-month,Debit Card,200.5,2843,No
1080-BWSYE,Male,1,64,Two year,Credit card (automatic),256.5,17408,No
4039-HEUNW,Male,1,36,Month-to-month,UPI,965,34361,Yes
1194-HVAIF,Female,0,27,Month-to-month,Credit card (automatic),950,24625.5,No
0812-WUPTB,Male,1,1,Month-to-month,Debit Card,708.5,708.5,Yes
3594-UVONA,Female,0,35,One year,Credit card (automatic),859.5,31101,Yes
0004-TLHLJ,Male,0,4,Month-to-month,UPI,739,2808.5,Yes
1767-TGTKO,Female,0,8,Month-to-month,UPI,454.5,4117.5,No
8439-LTUGF,Male,0,10,Month-to-month,Credit card (automatic),200,1986,No
8805-JNRAZ,Female,0,2,Month-to-month,Debit Card,492,1037,No
5089-IFSDP,Female,0,58,Two year,UPI,1094.5,61445.5,Yes
6418-HNFED,Male,0,51,Two year,Credit card (automatic),832.5,40894.5,No
0206-OYVOC,Female,0,46,Two year,Debit Card,192.5,8642,No
7291-CDTMJ,Male,0,1,Month-to-month,UPI,196.5,196.5,No
7128-GGCNO,Male,0,46,Month-to-month,UPI,728,32494,No
0237-YFUTL,Female,0,50,Month-to-month,UPI,1096.5,54058,No
7691-KGKGP,Male,0,53,Month-to-month,Credit card (automatic),650,33638,No
6710-HSJRD,Male,0,61,Month-to-month,UPI,1141,71321.5,No
3675-EQOZA,Male,0,5,Month-to-month,UPI,206.5,935.5,No
0840-DCNZE,Male,0,47,One year,UPI,869.5,41389,No
1732-FEKLD,Female,0,54,One year,UPI,947.5,51217.5,No
9862-KJTYK,Male,0,19,Month-to-month,Credit card (automatic),253.5,5661,No
0479-HMSWA,Female,0,26,Two year,UPI,1054.5,27153,No
5854-KSRBJ,Male,0,70,Two year,Debit Card,254,17820.5,No
0365-BZUWY,Male,0,17,Month-to-month,UPI,1025.5,17425,No
4817-VYYWS,Female,0,30,Month-to-month,UPI,1002,29838,Yes
5701-SVCWR,Female,0,1,Month-to-month,Debit Card,240,240,No
3129-AAQOU,Female,0,19,Two year,Debit Card,256,4859,No
4922-CVPDX,Female,0,26,Two year,Credit card (automatic),735,19057,No
1396-QWFBJ,Female,0,21,Month-to-month,UPI,740.5,15657,Yes
1357-BIJKI,Male,0,50,One year,UPI,982.5,48587,No
1099-BTKWT,Female,0,68,One year,UPI,544,37236.5,No
5299-SJCZT,Male,0,3,Month-to-month,UPI,1015.5,2983.5,Yes
2018-PZKMU,Male,0,9,Month-to-month,UPI,1031,9704.5,No
7340-KEFQE,Female,0,51,Two year,UPI,342,17820,No
4570-QHXHL,Female,0,9,Month-to-month,UPI,437.5,4057,No
2403-BCASL,Male,1,41,One year,UPI,1119.5,45349,Yes
7392-YYPYJ,Male,0,22,Month-to-month,UPI,1006.5,24159.5,No
2898-LSJGD,Female,0,21,One year,UPI,559.5,11570.5,Yes
2223-GDSHL,Male,0,71,Two year,UPI,1160.5,82975,No
7359-PTSXY,Male,0,1,Month-to-month,UPI,457.5,457.5,Yes
9470-RTWDV,Male,0,26,One year,Credit card (automatic),820,20831,No
2176-OSJUV,Male,0,71,Two year,UPI,651.5,46817.5,No
9348-YVOMK,Male,0,4,Month-to-month,Credit card (automatic),448,1762,No
8104-OSKWT,Female,0,12,Month-to-month,UPI,798,10012,No
4521-YEEHE,Female,0,18,Month-to-month,UPI,888.5,15947.5,No
4090-KPJIP,Female,0,3,Month-to-month,UPI,749.5,2124,No
3786-WOVKF,Female,1,72,One year,UPI,1068.5,76774,No
4503-BDXBD,Male,0,11,Month-to-month,UPI,749.5,8155,Yes
6086-ESGRL,Female,0,1,Month-to-month,Credit card (automatic),801.5,801.5,Yes
2592-HODOV,Male,0,13,One year,Credit card (automatic),193,2596.5,No
3886-CERTZ,Female,0,72,One year,UPI,1092.5,81098,Yes
7995-ZHHNZ,Male,0,42,One year,Credit card (automatic),561,23868.5,No
3824-RHKVR,Female,0,17,Month-to-month,Credit card (automatic),197,3403.5,No
5816-SCGFC,Female,1,7,Month-to-month,Debit Card,513,4193.5,No
5989-AXPUC,Female,0,68,Two year,Debit Card,1186,79900.5,No
4979-HPRFL,Male,0,56,Two year,UPI,241.5,14022.5,No
8590-OHDIW,Female,0,38,One year,Debit Card,203,7493.5,No
8015-IHCGW,Female,0,72,Two year,UPI,1155,84251.5,No
2332-TODQS,Female,0,48,One year,Credit card (automatic),250.5,11715,No
9278-VZKCD,Female,1,52,Month-to-month,UPI,1091,56479.5,No
8008-OTEZX,Female,0,35,One year,Debit Card,196.5,7088,No
2773-OVBPK,Male,0,67,Two year,UPI,1113,75672,No
5999-LCXAO,Female,0,1,Month-to-month,Debit Card,299,299,No
5206-XZZQI,Male,0,53,Month-to-month,Debit Card,806,43481,No
4803-LBYPN,Male,0,34,Month-to-month,Debit Card,208,6359,No
5759-RCVCB,Female,0,3,Month-to-month,Credit card (automatic),352,1089.5,Yes
6372-RFVNS,Female,0,1,Month-to-month,UPI,788,788,Yes
2139-FQHLM,Male,0,19,Month-to-month,Debit Card,899.5,16824,No
8261-GWDBQ,Female,1,60,Two year,UPI,1160.5,69259,No
1093-YSWCA,Male,0,11,Two year,Credit card (automatic),195.5,2231.5,No
8938-UMKPI,Female,0,47,Month-to-month,UPI,1064,51279.5,Yes
0991-BRRFB,Male,0,18,Month-to-month,UPI,494,8748,Yes
3882-IYOIJ,Female,0,60,Two year,Credit card (automatic),1152.5,67584.5,No
8749-TZYEC,Male,0,72,Two year,Credit card (automatic),248,18743,No
1755-FZQEC,Male,0,39,One year,Debit Card,199,7911.5,No
3115-JPJDD,Female,0,59,One year,Credit card (automatic),812.5,46394.5,No
5600-KTXFM,Male,0,2,Month-to-month,Debit Card,699.5,1439,No
3871-IKPYH,Male,1,1,Month-to-month,UPI,691,691,Yes
6319-IEJWJ,Male,0,20,Month-to-month,UPI,902,17765.5,Yes
9025-AOMKI,Female,0,6,Month-to-month,UPI,935.5,5364,Yes
6339-TBELP,Male,0,71,Two year,Credit card (automatic),864,61720,No
7964-YESJC,Female,0,24,Month-to-month,Debit Card,663,15594.5,No
6173-GOLSU,Male,1,67,Month-to-month,Credit card (automatic),946.5,60790,No
5275-SQEIZ,Male,0,1,Month-to-month,Debit Card,808.5,808.5,Yes
7716-YTYHG,Female,0,48,One year,Debit Card,820.5,40299.5,Yes
9938-ZREHM,Female,0,37,One year,Debit Card,721,26584,No
7950-XWOVN,Male,0,11,Month-to-month,Debit Card,347,3835.5,No
4390-KYULV,Male,0,3,Month-to-month,Credit card (automatic),205.5,511.5,Yes
4647-MUZON,Female,0,18,Month-to-month,Credit card (automatic),959.5,17455,No
9702-AIUJO,Male,0,50,One year,UPI,448,22308.5,No
8849-PRIQJ,Female,0,67,One year,UPI,1094,72816,No
8851-RAGOV,Female,0,25,Month-to-month,Debit Card,710.5,18377,No
1304-NECVQ,Female,1,2,Month-to-month,UPI,785.5,1495.5,Yes
5396-IZEPB,Male,0,9,Month-to-month,Credit card (automatic),197,1807,No
1729-VLAZJ,Female,0,10,One year,Debit Card,402.5,4114.5,No
8285-ABVLB,Female,0,70,Two year,Credit card (automatic),198.5,13283.5,No
0701-TJSEF,Male,0,9,Month-to-month,UPI,682.5,5769.5,No
5712-VBOXD,Female,0,4,Month-to-month,Credit card (automatic),201.5,684.5,No
6629-LADHQ,Female,0,2,Month-to-month,Debit Card,509.5,1230.5,No
8945-GRKHX,Female,0,1,Month-to-month,UPI,786.5,786.5,Yes
1559-DTODC,Male,0,19,Month-to-month,UPI,251.5,4683.5,No
4797-MIWUM,Male,0,7,Month-to-month,UPI,202.5,1747,No
6959-UWKHF,Male,0,1,Month-to-month,UPI,429,429,Yes
8720-RQSBJ,Male,1,1,Month-to-month,UPI,440,440,No
4537-CIBHB,Female,0,9,One year,Debit Card,202.5,1723.5,No
3815-SLMEF,Female,0,3,Month-to-month,Debit Card,342.5,1393.5,Yes
5154-VEKBL,Female,0,9,Month-to-month,Debit Card,585,5398.5,Yes
4324-AHJKS,Female,0,5,Month-to-month,Credit card (automatic),558,3004,No
4355-CVPVS,Female,0,56,One year,UPI,889,49680,No
4495-LHSSK,Female,0,18,Month-to-month,Debit Card,576.5,9927,No
5655-JSMZM,Male,1,49,Month-to-month,UPI,962,47182.5,Yes
5915-ANOEI,Male,0,70,Two year,Debit Card,791.5,55365,No
9861-PDSZP,Female,0,72,Two year,Credit card (automatic),1080.5,78066,No
4505-EXZHB,Female,1,6,Month-to-month,UPI,744,4341,Yes
7225-CBZPL,Male,1,17,Month-to-month,UPI,948,15639,No
6704-UTUKK,Male,0,29,Month-to-month,UPI,459,13324,No
4587-VVTOX,Female,0,6,Month-to-month,UPI,1053,5452,Yes
2019-HDCZY,Male,0,63,Two year,UPI,1026,62967.5,No
4652-NNHNY,Male,0,16,Month-to-month,UPI,738.5,12842,Yes
8788-DOXSU,Male,0,59,One year,UPI,613.5,36455,No
7404-JLKQG,Female,0,3,Month-to-month,UPI,575.5,1614.5,No
7421-ZLUPA,Female,0,8,Month-to-month,Debit Card,292.5,2269.5,No
8972-HJWNV,Female,1,7,Month-to-month,UPI,845.5,6468.5,Yes
3274-NSDWE,Female,0,68,Two year,Credit card (automatic),196,14416.5,No
2632-IVXVF,Female,0,68,Two year,Credit card (automatic),1117.5,75113,No
3692-JHONH,Female,1,52,One year,UPI,1065,56218.5,No
8915-NNTRC,Male,0,72,Two year,Credit card (automatic),1077,79198,No
5914-GXMDA,Female,0,32,One year,Debit Card,193,5932,No
7463-IFMQU,Female,0,72,Two year,UPI,200.5,14236.5,No
2920-RNCEZ,Male,0,1,Month-to-month,Credit card (automatic),699.5,699.5,No
2541-YGPKE,Male,0,42,One year,Credit card (automatic),637,27633.5,No
8515-OCTJS,Female,0,25,Two year,Credit card (automatic),247.5,6921,Yes
5382-TEMLV,Male,0,45,Month-to-month,UPI,509,22985.5,No
3441-CGZJH,Female,0,43,One year,Credit card (automatic),604,26405.5,No
9592-ERDKV,Male,0,37,One year,Debit Card,792.5,29118,No
2860-RANUS,Female,1,20,Month-to-month,Credit card (automatic),858,17275,Yes
5261-QSHQM,Female,0,4,Month-to-month,UPI,244.5,866,Yes
4778-IZARL,Male,0,63,Two year,Credit card (automatic),1101,67057,No
0432-CAJZV,Male,0,3,Month-to-month,Debit Card,907,2376.5,No
7008-LZVOZ,Male,0,66,Two year,Credit card (automatic),253,16723.5,No
8868-WOZGU,Male,0,28,Month-to-month,UPI,1057,29795,Yes
1200-TUZHR,Female,1,8,Month-to-month,UPI,852,6957.5,No
9365-CSLBQ,Male,0,71,Two year,Debit Card,243.5,16546,No
1334-FJSVR,Male,0,1,Month-to-month,UPI,242.5,242.5,Yes
5884-FBCTL,Female,0,72,Two year,UPI,251,18578.5,No
7130-CTCUS,Male,1,16,Month-to-month,UPI,545.5,8251,No
6242-FEGFD,Male,0,66,Two year,Debit Card,966,64242.5,No
7625-XCQRH,Female,0,11,Month-to-month,UPI,765,8379.5,Yes
6194-HBGQN,Male,0,51,One year,Credit card (automatic),811.5,41262,No
7634-WSWDB,Female,0,8,Month-to-month,UPI,385,3308,No
6986-IXNDM,Male,0,14,Month-to-month,UPI,929,13374.5,No
1731-TVIUK,Female,0,4,Month-to-month,UPI,935,3622,Yes
2987-BJXIK,Female,0,70,Two year,Debit Card,847,59910.5,No
9769-TSBZE,Female,0,70,Two year,UPI,660,48915,No
0406-BPDVR,Female,1,54,One year,Credit card (automatic),1015,53731,Yes
0618-XWMSS,Male,0,28,Month-to-month,UPI,749,20685.5,Yes
1395-WSWXR,Male,0,24,Two year,Debit Card,207.5,4870.5,No
6023-GSSXW,Female,0,69,Two year,Credit card (automatic),614.5,41312,No
6752-APNJL,Male,0,42,Month-to-month,Debit Card,545,23011.5,No
5276-KQWHG,Female,1,2,Month-to-month,UPI,696,1316.5,Yes
0420-HLGXF,Female,1,39,Month-to-month,UPI,997.5,40360,No
7446-KQISO,Male,0,45,Two year,UPI,1097.5,49006.5,No
9823-EALYC,Male,0,72,Two year,UPI,808.5,57274.5,No
0582-AVCLN,Female,0,38,Two year,Debit Card,203,7430.5,No
5803-NQJZO,Male,0,72,Two year,UPI,678,48046.5,No
2565-JSLRY,Male,0,1,Month-to-month,Debit Card,240.5,240.5,Yes
2607-DHDAK,Male,0,72,Two year,Credit card (automatic),198,14146.5,No
1073-XXCZD,Male,0,55,Two year,UPI,257,14436.5,No
0743-HRVFF,Female,0,51,One year,UPI,561.5,28989.5,No
4006-HKYHO,Male,0,63,Two year,UPI,867,53095,No
3727-JEZTU,Female,0,1,Month-to-month,Debit Card,204,204,No
8143-ETQTI,Female,0,23,Two year,Debit Card,196.5,4515.5,No
6689-KXGBO,Female,0,1,Month-to-month,UPI,505.5,505.5,Yes
9667-TKTVZ,Female,0,2,Month-to-month,Debit Card,543.5,1170.5,No
3657-COGMW,Female,1,52,Month-to-month,Credit card (automatic),1081,58393,No
8570-KLJYJ,Female,0,36,One year,Debit Card,544.5,18935,No
7754-IXRMC,Female,0,1,Month-to-month,Debit Card,453.5,453.5,No
9473-CBZOP,Female,0,28,One year,Debit Card,590,16544.5,No
2969-WGHQO,Female,0,7,One year,UPI,694.5,4770.5,No
6615-NGGZJ,Male,0,14,Month-to-month,UPI,1005.5,14155.5,Yes
4334-HOWRP,Male,1,72,Two year,Credit card (automatic),649.5,45460,No
4255-DDUOU,Female,0,1,Month-to-month,Debit Card,205,205,Yes
5863-OOKCL,Female,0,10,Month-to-month,Debit Card,188.5,1632,No
1686-STUHN,Male,0,42,One year,UPI,198,8499,No
1329-VHWNP,Female,0,7,Month-to-month,UPI,250.5,1899.5,No
2984-MIIZL,Male,0,4,Month-to-month,UPI,748,3219,Yes
0266-GMEAO,Male,0,72,Two year,Credit card (automatic),1143,80585.5,No
5590-YRFJT,Female,0,20,Month-to-month,UPI,244.5,4828,Yes
5574-NXZIU,Male,0,63,Two year,Credit card (automatic),1092,70497.5,No
0019-GFNTW,Female,0,56,Two year,UPI,450.5,25601,No
4256-ZWTZI,Female,0,5,Month-to-month,Debit Card,510,2868,No
8309-PPCED,Female,0,72,Two year,UPI,1104.5,79825,No
4098-NAUKP,Male,1,68,Month-to-month,UPI,846.5,56836,No
5196-WPYOW,Male,0,67,One year,Debit Card,600.5,39940.5,No
4608-LCIMN,Male,0,8,Month-to-month,UPI,446.5,3691.5,No
1485-YDHMM,Male,0,52,Month-to-month,UPI,932.5,46317,No
4054-CUMIA,Female,0,18,Month-to-month,Debit Card,202.5,4019.5,No
0603-TPMIB,Female,0,59,Two year,Debit Card,254.5,15340.5,No
2525-GVKQU,Female,0,60,Two year,Debit Card,206,10930,No
8161-QYMTT,Male,0,7,Month-to-month,UPI,941,7013,No
9581-GVBXT,Male,0,59,One year,Debit Card,348,19803,No
5862-BRIXZ,Male,0,46,Two year,UPI,607.5,28934,No
5404-GGUKR,Male,0,5,Month-to-month,UPI,513.5,2623,No
3308-JSGML,Male,1,59,Two year,Credit card (automatic),640.5,38868.5,No
2126-GSEGL,Female,0,70,Two year,UPI,848,59175.5,No
3677-TNKIO,Female,0,14,Month-to-month,Credit card (automatic),710,9140,Yes
0440-QEXBZ,Female,0,44,Month-to-month,Debit Card,501.5,21391,No
2434-EEVDB,Female,0,64,Two year,Credit card (automatic),946,59487,No
6762-QVYJO,Female,0,58,Two year,Debit Card,597.5,36243.5,No
6199-IWKGC,Female,1,46,One year,UPI,1002.5,47538.5,No
2675-DHUTR,Male,1,58,Month-to-month,UPI,989,57807,No
8152-VETUR,Female,0,72,Two year,Credit card (automatic),977,68697,No
9667-EQRXU,Female,1,30,Month-to-month,UPI,403,11729.5,Yes
7446-YPODE,Male,1,11,Month-to-month,UPI,602.5,6629.5,No
9522-BNTHX,Female,1,34,Month-to-month,UPI,562.5,17659.5,No
4676-WLUHT,Male,0,54,Two year,UPI,462,24319.5,No
3329-WDIOK,Female,0,3,Month-to-month,UPI,506,1553.5,Yes
7980-MHFLQ,Female,0,72,Two year,Debit Card,249,18592,No
2873-ZLIWT,Female,0,40,Month-to-month,UPI,848.5,33030.5,Yes
3415-TAILE,Female,0,2,Month-to-month,Debit Card,657,1343.5,Yes
0757-WCUUZ,Male,0,54,Two year,Credit card (automatic),633.5,34091,No
1629-DQQVB,Female,0,14,Month-to-month,UPI,501,7095,No
1915-IOFGU,Female,0,1,Month-to-month,UPI,705,705,Yes
3045-XETSH,Female,0,10,Month-to-month,UPI,948.5,9534.5,Yes
0374-AACSZ,Female,0,1,Month-to-month,UPI,501.5,501.5,No
7239-HZZCX,Male,0,1,Month-to-month,Debit Card,197.5,197.5,Yes
4872-VXRIL,Male,0,56,One year,UPI,646.5,36655.5,No
9140-CZQZZ,Female,0,68,Two year,UPI,796,55158,No
3423-HHXAO,Female,0,14,One year,Debit Card,195,2720,No
9938-TKDGL,Male,0,68,Two year,UPI,995.5,66680,No
0531-ZZJWQ,Male,1,55,Month-to-month,UPI,740,40524,No
6537-QLGEX,Female,0,16,Month-to-month,UPI,389,6644,No
2688-BHGOG,Male,1,9,Month-to-month,UPI,795.5,7185.5,No
7683-CBDKJ,Male,0,14,Month-to-month,UPI,654.5,9376,Yes
0946-CLJTI,Male,1,58,Month-to-month,UPI,987,58126,Yes
3160-TYXLT,Male,0,53,Month-to-month,UPI,463,25468.5,No
1325-USMEC,Male,0,70,Two year,Credit card (automatic),993.5,69445,No
0916-QOFDP,Female,1,14,Month-to-month,UPI,958,13463,No
0628-CNQRM,Male,0,22,One year,UPI,675,15440.5,Yes
5606-AMZBO,Female,0,10,Month-to-month,Credit card (automatic),781.5,7651.5,No
6199-IPCAO,Female,0,29,Two year,Debit Card,261,6925.5,No
7665-TOALD,Female,0,1,Month-to-month,UPI,696,696,Yes
0112-QWPNC,Male,0,49,One year,UPI,843.5,40593.5,Yes
0324-BRPCJ,Female,1,68,Month-to-month,UPI,1002,68516.5,Yes
2777-PHDEI,Female,0,1,Month-to-month,UPI,780.5,780.5,Yes
5640-CAXOA,Female,0,30,One year,Credit card (automatic),403.5,11870.5,No
2235-EZAIK,Female,0,72,Two year,Credit card (automatic),792,54019,No
3847-BAERP,Female,0,10,Month-to-month,Debit Card,209,2470,No
1196-AMORA,Male,0,7,Month-to-month,UPI,736,5200,Yes
4282-YMKNA,Female,0,9,Month-to-month,UPI,747.5,7066,Yes
1453-RZFON,Female,0,1,Month-to-month,Debit Card,499,499,No
8263-OKETD,Female,0,20,Month-to-month,Credit card (automatic),689,13703.5,No
0670-KDOMA,Female,0,1,Month-to-month,Debit Card,202.5,202.5,No
2476-YGEFM,Female,0,29,Month-to-month,Credit card (automatic),760,22152.5,No
8687-BAFGU,Male,0,1,Month-to-month,UPI,740,740,No
0641-EVBOJ,Male,0,3,Month-to-month,Debit Card,823,2144,No
0829-XXPLX,Female,0,20,Month-to-month,UPI,894,18711.5,No
9974-JFBHQ,Male,0,64,Month-to-month,Credit card (automatic),991.5,61712,No
5356-RHIPP,Male,0,1,Month-to-month,Debit Card,202,202,Yes
6624-JDRDS,Female,0,6,Month-to-month,UPI,294.5,1614.5,No
0608-JDVEC,Male,0,50,Two year,UPI,198,10132,No
9780-FKVVF,Male,0,6,Month-to-month,UPI,591.5,3367,No
1919-RTPQD,Male,0,7,Month-to-month,UPI,447.5,3336.5,No
5214-NLTIT,Male,0,72,Two year,Credit card (automatic),908,65118,No
3345-PBBFH,Male,0,8,Month-to-month,UPI,495.5,3934.5,No
5055-BRMNE,Female,0,67,Two year,Credit card (automatic),1067,70095,No
9189-JWSHV,Female,1,24,Month-to-month,UPI,935.5,22640.5,Yes
2190-PHBHR,Female,0,72,Two year,Credit card (automatic),944.5,69217,No
2650-GYRYL,Male,0,33,One year,UPI,194.5,6002.5,No
0746-JTRFU,Male,0,2,Month-to-month,UPI,250.5,563.5,Yes
5208-FVQKB,Male,0,70,Two year,Debit Card,679.5,46641.5,No
7184-LRUUR,Female,0,22,One year,UPI,652.5,14418,No
6627-CFOSN,Female,0,59,Month-to-month,UPI,994.5,56237,No
3982-JGSFD,Male,0,36,One year,Credit card (automatic),203.5,6958.5,No
1574-DYCWE,Female,0,51,Two year,Debit Card,199.5,10287.5,No
7247-XOZPB,Male,0,53,One year,UPI,774,41559.5,No
2466-FCCPT,Female,0,20,One year,UPI,197,3956,No
6211-WWLTF,Male,0,63,Two year,Credit card (automatic),997,63304,No
4826-TZEVA,Female,0,40,Month-to-month,Credit card (automatic),748,29717,No
6016-NXBNJ,Male,0,35,One year,Debit Card,191.5,6380,No
9138-EFSMO,Male,0,26,One year,UPI,789.5,20342.5,No
0576-WNXXC,Male,1,27,Month-to-month,UPI,955.5,25102,Yes
4632-XJMEX,Male,0,53,One year,Credit card (automatic),628.5,34195,No
8910-LEDAG,Male,1,34,Month-to-month,Credit card (automatic),715.5,24273.5,No
3452-GWUIN,Female,1,19,Month-to-month,UPI,949.5,17602.5,No
2716-GFZOR,Male,0,43,Month-to-month,Credit card (automatic),861,35516.5,No
3724-UCSHY,Male,0,6,Month-to-month,Debit Card,195.5,1229,No
8626-XHBIE,Male,0,56,Two year,Debit Card,248,14242,No
4628-CTTLA,Male,0,57,Month-to-month,UPI,393,21114.5,Yes
3192-LNKRK,Male,0,34,Month-to-month,Debit Card,840.5,29099.5,No
4439-YRNVD,Female,0,10,Month-to-month,UPI,362.5,3740,No
2876-VBBBL,Female,0,1,Month-to-month,Debit Card,202.5,202.5,Yes
6834-NXDCA,Female,0,13,Month-to-month,UPI,239,3008,Yes
2208-UGTGR,Male,0,56,Month-to-month,UPI,986,55810.5,No
3005-TYFRD,Female,0,55,Month-to-month,Credit card (automatic),1036.5,56766.5,No
8670-MEFCP,Female,0,36,Two year,Credit card (automatic),929,33792.5,No
3079-BCHLN,Male,0,47,One year,UPI,199,9429.5,No
7777-UNYHB,Female,0,12,Month-to-month,Credit card (automatic),201,2324,No
5597-GLBUC,Female,0,1,Month-to-month,UPI,854.5,854.5,Yes
7278-CKDNC,Male,1,24,Month-to-month,UPI,805,20884.5,No
2748-MYRVK,Female,0,63,One year,UPI,999,61370,Yes
8450-UYIBU,Female,1,35,Month-to-month,UPI,398.5,14346,No
2969-VAPYH,Female,0,67,One year,Credit card (automatic),605,38700,No
4822-YCXMX,Male,0,25,Month-to-month,UPI,848,20434.5,Yes
7181-OQCUT,Male,0,21,Month-to-month,Debit Card,1038.5,22150,No
8474-UMLNT,Female,0,13,Month-to-month,UPI,678,8422.5,No
9821-POOTN,Male,0,35,Month-to-month,UPI,752,25762,Yes
3836-FZSDJ,Male,1,71,Two year,UPI,248.5,19010,No
9142-XMYJH,Female,0,29,Month-to-month,Credit card (automatic),193.5,6016,No
6559-ILWKJ,Male,0,71,Two year,UPI,493.5,35152.5,Yes
0187-QSXOE,Male,1,7,Month-to-month,UPI,890,6054.5,No
7733-UDMTP,Female,1,57,Month-to-month,UPI,550,30940.5,No
2649-HWLYB,Male,0,65,Two year,UPI,761.5,49295.5,No
5214-CHIWJ,Male,0,27,One year,Debit Card,203,5950.5,No
